Name,Address,Category,City,Description,MapsURL
🛍️ GINZA SIX,"6-10-1 Ginza, Chuo, Tokyo",Shopping,Tokyo,Ginza Stn (3 min). Rooftop garden free; B2 depachika for omiyage.  •  📍 Open in Google Maps: https://www.google.com/maps/place/GINZA+SIX/data=!4m2!3m1!1s0x60188bef472c0001:0xcfcb0363f18109fc,https://www.google.com/maps/place/GINZA+SIX/data=!4m2!3m1!1s0x60188bef472c0001:0xcfcb0363f18109fc
🎌 Kabuki-za,"4-12-15 Ginza, Chuo, Tokyo",Cultural,Tokyo,Higashi-Ginza Stn (1 min). Single-act tickets ¥1000-¥2500 sold day-of from side window.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Kabuki-za/data=!4m2!3m1!1s0x60188be74819406d:0x1e8b565e11fc118,https://www.google.com/maps/place/Kabuki-za/data=!4m2!3m1!1s0x60188be74819406d:0x1e8b565e11fc118
🏯 Lake Ashi,"Hakone-machi, Ashigarashimo, Kanagawa",Sightseeing,Hakone,Hakone-Yumoto Stn + bus 40 min. Pirate-ship cruise + Hakone Shrine torii photo.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Lake+Ashi/data=!4m2!3m1!1s0x6019a3741ff081db:0x4b0bded72d89c01a,https://www.google.com/maps/place/Lake+Ashi/data=!4m2!3m1!1s0x6019a3741ff081db:0x4b0bded72d89c01a
🏯 Tōgendai Observation Deck,"Hakone-machi, Kanagawa",Sightseeing,Hakone,Togendai Stn (ropeway). Grab a sansho-mochi at the kiosk before the ropeway.  •  📍 Open in Google Maps: https://www.google.com/maps/place/T%C5%8Dgendai+Observation+Deck/data=!4m2!3m1!1s0x60199f3598e03fd9:0xcdd2c3ae9472b90e,https://www.google.com/maps/place/T%C5%8Dgendai+Observation+Deck/data=!4m2!3m1!1s0x60199f3598e03fd9:0xcdd2c3ae9472b90e
🚉 Sōunzan Station,"1300 Gora, Hakone, Kanagawa",Transit,Hakone,Sounzan Stn. Switch from Hakone Tozan cable car to ropeway — 10-min connection.  •  📍 Open in Google Maps: https://www.google.com/maps/place/S%C5%8Dunzan+Station/data=!4m2!3m1!1s0x60199f5391dfbfdf:0xd1609fe5c91f05ae,https://www.google.com/maps/place/S%C5%8Dunzan+Station/data=!4m2!3m1!1s0x60199f5391dfbfdf:0xd1609fe5c91f05ae
🚉 Gora Station,"1300 Gora, Hakone, Kanagawa",Transit,Hakone,Gora Stn. Last stop on the switchback railway — onsen mochi shops at the exit.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Gora+Station/data=!4m2!3m1!1s0x6019a1f8e2cf7ce1:0xde5366adc0f07c4f,https://www.google.com/maps/place/Gora+Station/data=!4m2!3m1!1s0x6019a1f8e2cf7ce1:0xde5366adc0f07c4f
🌃 Spark,"1-7-15 Sonezaki, Kita, Osaka",Nightlife,Osaka,"Higashi-Umeda Stn (3 min). Hidden listening bar, vinyl jazz; ¥1000 entry.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Spark/data=!4m2!3m1!1s0x60013989b562700b:0x4d8a1b2c1f51d0ca",https://www.google.com/maps/place/Spark/data=!4m2!3m1!1s0x60013989b562700b:0x4d8a1b2c1f51d0ca
🏯 Shinsekai,"Ebisuhigashi, Naniwa, Osaka",Sightseeing,Osaka,Dobutsuen-mae Stn (1 min). Retro 1900s neighborhood + Tsutenkaku tower; kushikatsu street.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Shinsekai/data=!4m2!3m1!1s0x6000e7607657a257:0x36b1d7d86ab8d6fb,https://www.google.com/maps/place/Shinsekai/data=!4m2!3m1!1s0x6000e7607657a257:0x36b1d7d86ab8d6fb
🏯 Tennoji Park,"5-55 Chausuyamacho, Tennoji, Osaka",Sightseeing,Osaka,Tennoji Stn (3 min). Free park + paid Keitakuen garden ¥150.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Tennoji+Park/data=!4m2!3m1!1s0x6000ddf14727f4e7:0x9014f718527a4830,https://www.google.com/maps/place/Tennoji+Park/data=!4m2!3m1!1s0x6000ddf14727f4e7:0x9014f718527a4830
🌃 Magic Cafe & Bar Shinsekai,"Janjan Yokocho, Naniwa, Osaka",Nightlife,Osaka,Dobutsuen-mae Stn (3 min). Close-up magic w/ ¥1500 cover; English-friendly.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Magic+Cafe+%26+Bar+Shinsekai/data=!4m2!3m1!1s0x6000ddb8f06a4c89:0x80efe76099af452a,https://www.google.com/maps/place/Magic+Cafe+%26+Bar+Shinsekai/data=!4m2!3m1!1s0x6000ddb8f06a4c89:0x80efe76099af452a
🛍️ Namba City,"5-1-60 Namba, Chuo, Osaka",Shopping,Osaka,Namba Stn (1 min). 5-floor mall above Namba Stn; B2 depachika is excellent.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Namba+City/data=!4m2!3m1!1s0x6000e7696859de15:0x645df8a533b0f531,https://www.google.com/maps/place/Namba+City/data=!4m2!3m1!1s0x6000e7696859de15:0x645df8a533b0f531
🍜 Hirobun,"87 Kuramakibunecho, Sakyo, Kyoto",Dining,Kyoto,"Kibune-guchi Stn + bus. Kawadoko nagashi-somen May-Sep — arrive 9am for same-day numbered ticket. Brady ok, Cody/JJ ask kombu broth.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Hirobun/data=!4m2!3m1!1s0x6001a5e289c9c6a9:0xf4a59ade2fcabb8d",https://www.google.com/maps/place/Hirobun/data=!4m2!3m1!1s0x6001a5e289c9c6a9:0xf4a59ade2fcabb8d
🏯 Arashiyama Monkey Park Iwatayama,"8 Arashiyama-Genrokuyamacho, Nishikyo, Kyoto",Sightseeing,Kyoto,Hankyu Arashiyama Stn (10 min walk). 20-min uphill hike — best Kyoto skyline view.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Arashiyama+Monkey+Park+Iwatayama/data=!4m2!3m1!1s0x600100ab6efb49bd:0x1b3493b0430734b2,https://www.google.com/maps/place/Arashiyama+Monkey+Park+Iwatayama/data=!4m2!3m1!1s0x600100ab6efb49bd:0x1b3493b0430734b2
🎌 Hozugawa River Boat Ride (Hozugawa Kudari),"2 Shimonakajima, Kameoka, Kyoto",Cultural,Kyoto,"Kameoka Stn (10 min). BOOKED May 26 11:00 — 2hr boat to Arashiyama, then Itsuki Chaya 13:45.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Hozugawa+River+Boat+Ride+(Hozugawa+Kudari)/data=!4m2!3m1!1s0x600054c4aef4efe5:0x33dcd3376bf7a157",https://www.google.com/maps/place/Hozugawa+River+Boat+Ride+(Hozugawa+Kudari)/data=!4m2!3m1!1s0x600054c4aef4efe5:0x33dcd3376bf7a157
🌃 MUSIC BAR universe -GION-,"B1, 277-22 Gionmachi-Minamigawa, Higashiyama, Kyoto",Nightlife,Kyoto,Gion-Shijo Stn (5 min). Geisha-district cocktail bar; ¥1500 cover.  •  📍 Open in Google Maps: https://www.google.com/maps/place/MUSIC+BAR+universe+-GION-/data=!4m2!3m1!1s0x600109d13f137989:0x5416b5f1c9f8a0bd,https://www.google.com/maps/place/MUSIC+BAR+universe+-GION-/data=!4m2!3m1!1s0x600109d13f137989:0x5416b5f1c9f8a0bd
🌃 Pop,"Sanjo-Kawaramachi, Kyoto",Nightlife,Kyoto,Sanjo Stn (3 min). Tiny standing bar — locals only feel; check Google for hours.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Pop/data=!4m2!3m1!1s0x60010f69f9b7259d:0x275ccb45d2e46a49,https://www.google.com/maps/place/Pop/data=!4m2!3m1!1s0x60010f69f9b7259d:0x275ccb45d2e46a49
🌃 VINYL RECORD MUSIC BAR 『P.M.SOUNDS KYOTO』,"Kiyamachi-dori, Nakagyo, Kyoto",Nightlife,Kyoto,Sanjo Stn (3 min). Vinyl-only soul/funk; ¥1500 + 1 drink.  •  📍 Open in Google Maps: https://www.google.com/maps/place/VINYL+RECORD+MUSIC+BAR+%E3%80%8EP.M.SOUNDS+KYOTO%E3%80%8F/data=!4m2!3m1!1s0x600109badf96cbb5:0x3cc0caae5d139630,https://www.google.com/maps/place/VINYL+RECORD+MUSIC+BAR+%E3%80%8EP.M.SOUNDS+KYOTO%E3%80%8F/data=!4m2!3m1!1s0x600109badf96cbb5:0x3cc0caae5d139630
🏯 Jigokudani Yaen-Koen,"6845 Yamanouchi-machi, Shimotakai, Nagano",Sightseeing,Nagano,"Yudanaka Stn + bus. Snow Monkeys — but May-Jun water is cool, fewer monkeys bathe; better as bookmark for next trip.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Jigokudani+Yaen-Koen/data=!4m2!3m1!1s0x601df3ec4ca220cf:0xf64d8b73ef8dd61f",https://www.google.com/maps/place/Jigokudani+Yaen-Koen/data=!4m2!3m1!1s0x601df3ec4ca220cf:0xf64d8b73ef8dd61f
🏯 Tōdai-ji,"406-1 Zoshicho, Nara",Sightseeing,Nara,Kintetsu-Nara Stn + bus 10 min. Great Buddha hall — squeeze through the 'Buddha's nostril' pillar for luck.  •  📍 Open in Google Maps: https://www.google.com/maps/place/T%C5%8Ddai-ji/data=!4m2!3m1!1s0x600139907a0876dd:0xf890ac3f9dd53c8f,https://www.google.com/maps/place/T%C5%8Ddai-ji/data=!4m2!3m1!1s0x600139907a0876dd:0xf890ac3f9dd53c8f
🏯 Amanohashidate,"Monju, Miyazu, Kyoto",Sightseeing,Kyoto-North,Amanohashidate Stn. Day-trip from Kyoto (2.5hr); the matanozoki upside-down view is the gimmick.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Amanohashidate/data=!4m2!3m1!1s0x5fff972dc7c1e297:0xba61cef3b2e46c81,https://www.google.com/maps/place/Amanohashidate/data=!4m2!3m1!1s0x5fff972dc7c1e297:0xba61cef3b2e46c81
🏯 Mount Kinugasa,"Kinugasayama, Kita, Kyoto",Sightseeing,Kyoto,Kinkakuji-mae bus stop. Hill behind Kinkaku-ji — quiet hike loop.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Mount+Kinugasa/data=!4m2!3m1!1s0x6001a91fced4515b:0xf3e6f49c488f1524,https://www.google.com/maps/place/Mount+Kinugasa/data=!4m2!3m1!1s0x6001a91fced4515b:0xf3e6f49c488f1524
🏯 Ryōan-ji,"13 Ryoanji Goryonoshitacho, Ukyo, Kyoto",Sightseeing,Kyoto,Bus 50 from Kyoto Stn. Famous 15-stone rock garden — go 8am to count all 15.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Ry%C5%8Dan-ji/data=!4m2!3m1!1s0x6001a82a301cbaa7:0xe1ab173e46d78542,https://www.google.com/maps/place/Ry%C5%8Dan-ji/data=!4m2!3m1!1s0x6001a82a301cbaa7:0xe1ab173e46d78542
🛍️ Nishiki Market,"Nishikikoji-dori, Nakagyo, Kyoto",Shopping,Kyoto,Karasuma Stn (5 min). Kyoto's kitchen — Aritsugu knives + Konnamonja yuba shop. STAMP RALLY: ask for the market passport.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Nishiki+Market/data=!4m2!3m1!1s0x6001089ccd8ccb4f:0xb69ea31001ec6c9c,https://www.google.com/maps/place/Nishiki+Market/data=!4m2!3m1!1s0x6001089ccd8ccb4f:0xb69ea31001ec6c9c
🏯 Kiyomizu-dera,"1-294 Kiyomizu, Higashiyama, Kyoto",Sightseeing,Kyoto,Kiyomizu-Gojo Stn (15 min walk). Wooden stage temple; arrive by 7am to beat tour buses.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Kiyomizu-dera/data=!4m2!3m1!1s0x600108d385dcfb07:0x62af658650c434ba,https://www.google.com/maps/place/Kiyomizu-dera/data=!4m2!3m1!1s0x600108d385dcfb07:0x62af658650c434ba
🏯 Hozukyo Observatory,"Sagakameokahonmichi, Ukyo, Kyoto",Sightseeing,Kyoto,Saga-Arashiyama Stn (5 min walk). Free deck above Hozugawa rapids — view your boat ride from above.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Hozukyo+Observatory/data=!4m2!3m1!1s0x6001aa48e31d6c15:0xa078939d138390c1,https://www.google.com/maps/place/Hozukyo+Observatory/data=!4m2!3m1!1s0x6001aa48e31d6c15:0xa078939d138390c1
🏯 Arashiyama,"Arashiyama, Ukyo, Kyoto",Sightseeing,Kyoto,Saga-Arashiyama Stn. The bamboo grove at 7am is the move — Togetsukyo bridge by 9am.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Arashiyama/data=!4m2!3m1!1s0x6001075451efd3e3:0xabaad64f597b014c,https://www.google.com/maps/place/Arashiyama/data=!4m2!3m1!1s0x6001075451efd3e3:0xabaad64f597b014c
🏯 Fushimi Inari Taisha,"68 Fukakusa Yabunouchicho, Fushimi, Kyoto",Sightseeing,Kyoto,"Inari Stn (1 min). 10,000 torii — climb to Yotsutsuji (30 min) then bail; whole loop is 2hr.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Fushimi+Inari+Taisha/data=!4m2!3m1!1s0x60010f153d2e6d21:0x7b1aca1c753ae2e9",https://www.google.com/maps/place/Fushimi+Inari+Taisha/data=!4m2!3m1!1s0x60010f153d2e6d21:0x7b1aca1c753ae2e9
🏯 Kinkaku-ji,"1 Kinkakujicho, Kita, Kyoto",Sightseeing,Kyoto,"Bus 101 from Kyoto Stn. Golden Pavilion — opens 9am, expect crowds; pair with Ryoan-ji.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Kinkaku-ji/data=!4m2!3m1!1s0x6001a820c0eb46bd:0xee4272b1c22645f",https://www.google.com/maps/place/Kinkaku-ji/data=!4m2!3m1!1s0x6001a820c0eb46bd:0xee4272b1c22645f
🏯 Osaka Castle,"1-1 Osakajo, Chuo, Osaka",Sightseeing,Osaka,Tanimachi-yonchome Stn (10 min). Castle museum ¥600 — outer park free; sakura March-April.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Osaka+Castle/data=!4m2!3m1!1s0x6000e0cd5c283afd:0xf01d07d5ca11e41,https://www.google.com/maps/place/Osaka+Castle/data=!4m2!3m1!1s0x6000e0cd5c283afd:0xf01d07d5ca11e41
🛍️ American Village,"Nishi-Shinsaibashi, Chuo, Osaka",Shopping,Osaka,Shinsaibashi Stn (5 min). Streetwear thrift mecca — Big Step mall is the anchor.  •  📍 Open in Google Maps: https://www.google.com/maps/place/American+Village/data=!4m2!3m1!1s0x6000e711ee4cf6ef:0x6ecfb23afa1519bc,https://www.google.com/maps/place/American+Village/data=!4m2!3m1!1s0x6000e711ee4cf6ef:0x6ecfb23afa1519bc
🏯 Tonbori River Walk,"Dotonbori, Chuo, Osaka",Sightseeing,Osaka,Namba Stn (3 min). Glico sign at night > day; takoyaki at Wanaka.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Tonbori+River+Walk/data=!4m2!3m1!1s0x6000e7148b0327f9:0xe0d44c6dfe050a8,https://www.google.com/maps/place/Tonbori+River+Walk/data=!4m2!3m1!1s0x6000e7148b0327f9:0xe0d44c6dfe050a8
🏯 Deer Park,"Kasugano-cho, Nara",Sightseeing,Nara,Kintetsu-Nara Stn (5 min). 1200 free-roaming deer — bow before they bow back; shika-senbei ¥200.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Deer+Park/data=!4m2!3m1!1s0x60013994ba10e9c5:0x7653fbdfdd3b8e8e,https://www.google.com/maps/place/Deer+Park/data=!4m2!3m1!1s0x60013994ba10e9c5:0x7653fbdfdd3b8e8e
🎌 Nintendo Museum,"56 Ogura-cho, Uji, Kyoto",Cultural,Kyoto,"Ogura Stn (5 min). Lottery ticket system — apply online 3 mo ahead; if no luck, gift shop is walk-in.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Nintendo+Museum/data=!4m2!3m1!1s0x60011188b83087d3:0x646fdf4a68b62b4d",https://www.google.com/maps/place/Nintendo+Museum/data=!4m2!3m1!1s0x60011188b83087d3:0x646fdf4a68b62b4d
🏯 Ginkaku-ji,"2 Ginkakujicho, Sakyo, Kyoto",Sightseeing,Kyoto,Bus 5 from Kyoto Stn. Silver Pavilion + Philosopher's Path — combo with Nanzen-ji on the same Sakyo loop.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Ginkaku-ji/data=!4m2!3m1!1s0x600109050b426fe1:0x258aca1ce888abc9,https://www.google.com/maps/place/Ginkaku-ji/data=!4m2!3m1!1s0x600109050b426fe1:0x258aca1ce888abc9
🏯 Kyoto Imperial Palace,"3 Kyotogyoen, Kamigyo, Kyoto",Sightseeing,Kyoto,"Imadegawa Stn (5 min). Free entry, ID required; 60-min self-guided loop.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Kyoto+Imperial+Palace/data=!4m2!3m1!1s0x600109005c95e905:0x7c20baf3fce34686",https://www.google.com/maps/place/Kyoto+Imperial+Palace/data=!4m2!3m1!1s0x600109005c95e905:0x7c20baf3fce34686
🏯 Kyoto Gyoen National Garden,"3 Kyotogyoen, Kamigyo, Kyoto",Sightseeing,Kyoto,Imadegawa Stn (5 min). Park surrounding the palace — plum + cherry walk.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Kyoto+Gyoen+National+Garden/data=!4m2!3m1!1s0x6001087b148e5f1d:0x1f8b7a1904610955,https://www.google.com/maps/place/Kyoto+Gyoen+National+Garden/data=!4m2!3m1!1s0x6001087b148e5f1d:0x1f8b7a1904610955
🏯 Nijō Castle,"541 Nijojocho, Nakagyo, Kyoto",Sightseeing,Kyoto,Nijojo-mae Stn (1 min). Nightingale-floor shogun residence; ¥1300 incl. Ninomaru.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Nij%C5%8D+Castle/data=!4m2!3m1!1s0x600107d40a2b9b0b:0x106b8759906a2f2f,https://www.google.com/maps/place/Nij%C5%8D+Castle/data=!4m2!3m1!1s0x600107d40a2b9b0b:0x106b8759906a2f2f
☕ 燕申堂,"Teramachi-dori, Nakagyo, Kyoto",Cafe,Kyoto,Karasuma-Oike Stn (5 min). Tucked tea-and-sweets house — yokan + matcha set ~¥1500.  •  📍 Open in Google Maps: https://www.google.com/maps/place/%E7%87%95%E7%94%B3%E5%A0%82/data=!4m2!3m1!1s0x600109002c0b3f53:0x56a4ae1ffde9c374,https://www.google.com/maps/place/%E7%87%95%E7%94%B3%E5%A0%82/data=!4m2!3m1!1s0x600109002c0b3f53:0x56a4ae1ffde9c374
🏯 Higashi Hongan-ji Temple,"Karasuma-dori Shichijo-agaru, Shimogyo, Kyoto",Sightseeing,Kyoto,"Kyoto Stn (5 min walk). Free entry — closest major temple to the station, wood-rope made of donated hair.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Higashi+Hongan-ji+Temple/data=!4m2!3m1!1s0x600108a5b2ff6191:0x2def9c35f2f6c95a",https://www.google.com/maps/place/Higashi+Hongan-ji+Temple/data=!4m2!3m1!1s0x600108a5b2ff6191:0x2def9c35f2f6c95a
🛍️ Kawaramachi-dori St,"Kawaramachi-dori, Nakagyo, Kyoto",Shopping,Kyoto,Kawaramachi Stn. Main shopping artery — Loft + Tower Records + arcades.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Kawaramachi-dori+St/data=!4m2!3m1!1s0x60010895e68acd71:0x75ec60b80ce8416a,https://www.google.com/maps/place/Kawaramachi-dori+St/data=!4m2!3m1!1s0x60010895e68acd71:0x75ec60b80ce8416a
🎌 Samurai Kembu Theater,"35 Higashinotoincho, Higashiyama, Kyoto",Cultural,Kyoto,Sanjo Stn (5 min). 90-min sword-dance performance + try-it experience.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Samurai+Kembu+Theater/data=!4m2!3m1!1s0x60010cf870730c5d:0x469276a5ce5dc5d8,https://www.google.com/maps/place/Samurai+Kembu+Theater/data=!4m2!3m1!1s0x60010cf870730c5d:0x469276a5ce5dc5d8
🍜 Kamo River Noryo-Yuka,"Pontocho Riverside, Nakagyo, Kyoto",Dining,Kyoto,Sanjo Stn (3 min). May-Sep riverside dining decks — book a Pontocho restaurant w/ yuka platform.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Kamo+River+Noryo-Yuka/data=!4m2!3m1!1s0x600108f2aa152a85:0xe33c214dbc9e9c41,https://www.google.com/maps/place/Kamo+River+Noryo-Yuka/data=!4m2!3m1!1s0x600108f2aa152a85:0xe33c214dbc9e9c41
🏯 The Flower Corridor,"Kawabata-dori, Higashiyama, Kyoto",Sightseeing,Kyoto,Gion-Shijo Stn (3 min). Gion's flower-name street — geiko commute corridor at dusk.  •  📍 Open in Google Maps: https://www.google.com/maps/place/The+Flower+Corridor/data=!4m2!3m1!1s0x600108eca2dfb7ed:0xd410b3020d287b97,https://www.google.com/maps/place/The+Flower+Corridor/data=!4m2!3m1!1s0x600108eca2dfb7ed:0xd410b3020d287b97
🏯 Shirakawa Canal,"Gion Shirakawa, Higashiyama, Kyoto",Sightseeing,Kyoto,"Sanjo Keihan Stn (5 min). Willow-lined stream — most photogenic Kyoto block, 7am best.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Shirakawa+Canal/data=!4m2!3m1!1s0x600109dc68b3c787:0x973caa294d46a998",https://www.google.com/maps/place/Shirakawa+Canal/data=!4m2!3m1!1s0x600109dc68b3c787:0x973caa294d46a998
🏯 Yasaka Pagoda Photo Spot,"Yasaka-dori, Higashiyama, Kyoto",Sightseeing,Kyoto,Higashiyama Stn (10 min). The iconic uphill pagoda shot — earlier than 6am for empty street.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Yasaka+Pagoda+Photo+Spot/data=!4m2!3m1!1s0x600109000b25d3bf:0x5c488516b40e6f7d,https://www.google.com/maps/place/Yasaka+Pagoda+Photo+Spot/data=!4m2!3m1!1s0x600109000b25d3bf:0x5c488516b40e6f7d
🏯 Ninenzaka,"Masuyacho, Higashiyama, Kyoto",Sightseeing,Kyoto,Higashiyama Stn (10 min). Stone steps to Kiyomizu — Starbucks tatami branch is here.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Ninenzaka/data=!4m2!3m1!1s0x600108d018ab0c97:0xe6ae59775061be35,https://www.google.com/maps/place/Ninenzaka/data=!4m2!3m1!1s0x600108d018ab0c97:0xe6ae59775061be35
🏯 花見小路（南側）,"Hanamikoji South, Higashiyama, Kyoto",Sightseeing,Kyoto,Gion-Shijo Stn (3 min). South Hanamikoji — quieter than the north geisha street.  •  📍 Open in Google Maps: https://www.google.com/maps/place/%E8%8A%B1%E8%A6%8B%E5%B0%8F%E8%B7%AF%EF%BC%88%E5%8D%97%E5%81%B4%EF%BC%89/data=!4m2!3m1!1s0x60010900525b5f2d:0xb602f38ae095b4f8,https://www.google.com/maps/place/%E8%8A%B1%E8%A6%8B%E5%B0%8F%E8%B7%AF%EF%BC%88%E5%8D%97%E5%81%B4%EF%BC%89/data=!4m2!3m1!1s0x60010900525b5f2d:0xb602f38ae095b4f8
🏯 Hanamikoji Street,"Hanamikoji-dori, Higashiyama, Kyoto",Sightseeing,Kyoto,Gion-Shijo Stn (3 min). Geiko spotting at dusk — DO NOT photograph maiko (¥10k fine).  •  📍 Open in Google Maps: https://www.google.com/maps/place/Hanamikoji+Street/data=!4m2!3m1!1s0x600109002a9ff16b:0x4dd27bbca3351b74,https://www.google.com/maps/place/Hanamikoji+Street/data=!4m2!3m1!1s0x600109002a9ff16b:0x4dd27bbca3351b74
🏯 Chionin Temple,"400 Rinkacho, Higashiyama, Kyoto",Sightseeing,Kyoto,Higashiyama Stn (5 min). Japan's largest wooden gate (Sanmon); free outer grounds.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Chionin+Temple/data=!4m2!3m1!1s0x600108dc414283b9:0x609373abd0eaf97c,https://www.google.com/maps/place/Chionin+Temple/data=!4m2!3m1!1s0x600108dc414283b9:0x609373abd0eaf97c
🏯 Nanzen-ji,"Nanzenji Fukuchicho, Sakyo, Kyoto",Sightseeing,Kyoto,Keage Stn (5 min). Aqueduct + zen garden combo; chain it with Philosopher's Path to Ginkaku-ji.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Nanzen-ji/data=!4m2!3m1!1s0x600109217397fbfd:0x38b339a4c7e7004d,https://www.google.com/maps/place/Nanzen-ji/data=!4m2!3m1!1s0x600109217397fbfd:0x38b339a4c7e7004d
🏯 Himeji Castle,"68 Honmachi, Himeji, Hyogo",Sightseeing,Himeji,Himeji Stn (15 min walk). White Heron Castle — buy combo Castle+Kokoen ¥1050; arrive 9am.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Himeji+Castle/data=!4m2!3m1!1s0x3554e003a23324b3:0x7a4f8c2f6eba81b1,https://www.google.com/maps/place/Himeji+Castle/data=!4m2!3m1!1s0x3554e003a23324b3:0x7a4f8c2f6eba81b1
🏯 Hiroshima National Peace Memorial Hall for the Atomic Bomb Victims,"1-6 Nakajimacho, Naka, Hiroshima",Sightseeing,Hiroshima,Genbaku-Dome Mae tram (3 min). Free; quiet underground memorial — pair with Peace Museum.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Hiroshima+National+Peace+Memorial+Hall+for+the+Atomic+Bomb+Victims/data=!4m2!3m1!1s0x355aa20d45357859:0xdb8a027ea4994e41,https://www.google.com/maps/place/Hiroshima+National+Peace+Memorial+Hall+for+the+Atomic+Bomb+Victims/data=!4m2!3m1!1s0x355aa20d45357859:0xdb8a027ea4994e41
🏯 Atomic Bomb Dome,"1-10 Otemachi, Naka, Hiroshima",Sightseeing,Hiroshima,Genbaku-Dome Mae tram (1 min). Free outdoor view 24/7; sunset light is the photo.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Atomic+Bomb+Dome/data=!4m2!3m1!1s0x355aa20cdb2780a9:0x34e6677ae0c6c096,https://www.google.com/maps/place/Atomic+Bomb+Dome/data=!4m2!3m1!1s0x355aa20cdb2780a9:0x34e6677ae0c6c096
🏯 Hiroshima Castle,"21-1 Motomachi, Naka, Hiroshima",Sightseeing,Hiroshima,"Kamiyacho-nishi tram (10 min walk). Reconstructed castle — keep ¥370 inside, gardens free.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Hiroshima+Castle/data=!4m2!3m1!1s0x355a98a6eaf7e7c3:0xf57be92cb5339632",https://www.google.com/maps/place/Hiroshima+Castle/data=!4m2!3m1!1s0x355a98a6eaf7e7c3:0xf57be92cb5339632
🏯 Itsukushima Jinja,"1-1 Miyajimacho, Hatsukaichi, Hiroshima",Sightseeing,Miyajima,"Miyajima ferry from Miyajima-guchi (10 min). Floating torii — check tide chart, high tide AM is the shot.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Itsukushima+Jinja/data=!4m2!3m1!1s0x601ae3047ec76d8f:0x357228f7d0b5d590",https://www.google.com/maps/place/Itsukushima+Jinja/data=!4m2!3m1!1s0x601ae3047ec76d8f:0x357228f7d0b5d590
🎌 Tomiaimachi Minamitanoshiri,"Tomiaimachi Minamitanoshiri, Minami-ku, Kumamoto",Cultural,Kumamoto,"""Sachiko's neighborhood"" — User pinned: 'Sachiko's neighborhood' — drive-by visit on the Kumamoto leg.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Tomiaimachi+Minamitanoshiri/data=!4m2!3m1!1s0x35408bcab8f953cb:0x92c6b8f30319e301",https://www.google.com/maps/place/Tomiaimachi+Minamitanoshiri/data=!4m2!3m1!1s0x35408bcab8f953cb:0x92c6b8f30319e301
🏨 Solaria Nishitetsu Hotel Kagoshima,"1-3 Yamanokuchicho, Kagoshima 892-0844",Hotel,Kagoshima,Tenmonkan-dori tram (1 min). Booked. Top-floor onsen w/ Sakurajima view.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Solaria+Nishitetsu+Hotel+Kagoshima/data=!4m2!3m1!1s0x353f0ee10e51723d:0x18bd25ea1a14320d,https://www.google.com/maps/place/Solaria+Nishitetsu+Hotel+Kagoshima/data=!4m2!3m1!1s0x353f0ee10e51723d:0x18bd25ea1a14320d
